GRT_LABELLED_REGRESSION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumInputDimensions: 8
NumTargetDimensions: 2
TotalNumTrainingExamples: 3925
UseExternalRanges: 0
RegressionData:
0.0295983	0.0567694	0.141483	0.304441	0.319117	0.182375	0.0511144	0.0285426	0	0
0.0293459	0.0562978	0.140321	0.302195	0.317803	0.181973	0.0513565	0.0285535	0	0
0.0293459	0.0562978	0.140321	0.302195	0.317803	0.181973	0.0513565	0.0285535	0	0
0.0293459	0.0562978	0.140321	0.302195	0.317803	0.181973	0.0513565	0.0285535	0	0
0.0294197	0.0558001	0.138155	0.303461	0.321505	0.182964	0.0509261	0.0285209	0	0
0.0294197	0.0558001	0.138155	0.303461	0.321505	0.182964	0.0509261	0.0285209	0	0
0.0302407	0.0556164	0.136496	0.305066	0.326602	0.182725	0.0501965	0.0290593	0	0
0.0302407	0.0556164	0.136496	0.305066	0.326602	0.182725	0.0501965	0.0290593	0	0
0.0304552	0.0563914	0.138135	0.305245	0.335743	0.18188	0.0506392	0.0293459	0	0
0.0305366	0.0559831	0.13773	0.299627	0.334629	0.182057	0.0503013	0.0293142	0	0
0.0305366	0.0559831	0.13773	0.299627	0.334629	0.182057	0.0503013	0.0293142	0	0
0.0305366	0.0559831	0.13773	0.299627	0.334629	0.182057	0.0503013	0.0293142	0	0
0.0305366	0.0559831	0.13773	0.299627	0.334629	0.182057	0.0503013	0.0293142	0	0
0.0301894	0.0565341	0.140297	0.293147	0.335259	0.186202	0.0503198	0.0295144	0	0
0.0301997	0.0561379	0.1368	0.291	0.341041	0.185863	0.050252	0.0294724	0	0
0.0296925	0.0560052	0.135321	0.289059	0.333032	0.183397	0.0491101	0.0289952	0	0
0.0296925	0.0560052	0.135321	0.289059	0.333032	0.183397	0.0491101	0.0289952	0	0
0.0296925	0.0560052	0.135321	0.289059	0.333032	0.183397	0.0491101	0.0289952	0	0
0.0294197	0.0552024	0.134855	0.283409	0.335866	0.180489	0.0459265	0.0285209	0	0
0.0294197	0.0552024	0.134855	0.283409	0.335866	0.180489	0.0459265	0.0285209	0	0
0.0305771	0.0551912	0.135735	0.283786	0.347423	0.180495	0.0458657	0.0296402	0	0
0.0304349	0.0548531	0.134648	0.279301	0.341273	0.180682	0.0467958	0.0301689	0	0
0.0304349	0.0548531	0.134648	0.279301	0.341273	0.180682	0.0467958	0.0301689	0	0
0.0304349	0.0548531	0.134648	0.279301	0.341273	0.180682	0.0467958	0.0301689	0	0
0.0304349	0.0548531	0.134648	0.279301	0.341273	0.180682	0.0467958	0.0301689	0	0
0.0304247	0.054285	0.134526	0.279833	0.342968	0.180002	0.0493243	0.0301689	0	0
0.0301792	0.0540733	0.132529	0.274328	0.342832	0.180134	0.0492803	0.0300866	0	0
0.0303431	0.0536705	0.132784	0.273976	0.341822	0.177667	0.0487426	0.03021	0	0
0.0303431	0.0536705	0.132784	0.273976	0.341822	0.177667	0.0487426	0.03021	0	0
0.0303431	0.0536705	0.132784	0.273976	0.341822	0.177667	0.0487426	0.03021	0	0
0.0284556	0.0491795	0.122966	0.262577	0.338037	0.168355	0.0456557	0.0277496	0	0
0.0284556	0.0491795	0.122966	0.262577	0.338037	0.168355	0.0456557	0.0277496	0	0
0.0281048	0.0488189	0.123034	0.260157	0.335026	0.167635	0.0453696	0.0277161	0	0
0.0282259	0.0491164	0.12411	0.261711	0.332327	0.162373	0.0447435	0.0276377	0	0
0.0282259	0.0491164	0.12411	0.261711	0.332327	0.162373	0.0447435	0.0276377	0	0
0.0282259	0.0491164	0.12411	0.261711	0.332327	0.162373	0.0447435	0.0276377	0	0
0.0292295	0.0509565	0.131449	0.26012	0.330955	0.162144	0.0451916	0.0282039	0	0
0.0292295	0.0509565	0.131449	0.26012	0.330955	0.162144	0.0451916	0.0282039	0	0
0.0298798	0.0520758	0.13625	0.259562	0.330948	0.161192	0.0451161	0.0283355	0	0
