GRT_LABELLED_REGRESSION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumInputDimensions: 8
NumTargetDimensions: 2
TotalNumTrainingExamples: 1636
UseExternalRanges: 0
RegressionData:
0.189206	0.178316	0.252251	0.123077	0.107612	0.116144	0.381862	0.380403	0	0
0.186996	0.180354	0.251248	0.122184	0.107072	0.116809	0.374418	0.380454	0	0
0.186996	0.180354	0.251248	0.122184	0.107072	0.116809	0.374418	0.380454	0	0
0.186996	0.180354	0.251248	0.122184	0.107072	0.116809	0.374418	0.380454	0	0
0.186996	0.180354	0.251248	0.122184	0.107072	0.116809	0.374418	0.380454	0	0
0.183257	0.172626	0.258622	0.121076	0.107526	0.114626	0.374069	0.383088	0	0
0.182735	0.175553	0.258241	0.119044	0.107072	0.114934	0.371628	0.37334	0	0
0.181985	0.17532	0.259223	0.116695	0.106782	0.114977	0.371231	0.37334	0	0
0.173953	0.175352	0.258642	0.111553	0.102743	0.114669	0.372645	0.359971	0	0
0.173953	0.175352	0.258642	0.111553	0.102743	0.114669	0.372645	0.359971	0	0
0.173953	0.175352	0.258642	0.111553	0.102743	0.114669	0.372645	0.359971	0	0
0.172288	0.171203	0.254371	0.111667	0.104973	0.114181	0.365316	0.354377	0	0
0.172288	0.171203	0.254371	0.111667	0.104973	0.114181	0.365316	0.354377	0	0
0.172288	0.171203	0.254371	0.111667	0.104973	0.114181	0.365316	0.354377	0	0
0.172288	0.171203	0.254371	0.111667	0.104973	0.114181	0.365316	0.354377	0	0
0.173875	0.170352	0.254195	0.111911	0.107194	0.110923	0.36634	0.352997	0	0
0.171399	0.170062	0.252555	0.114176	0.115093	0.108035	0.365943	0.349727	0	0
0.171399	0.170062	0.252555	0.114176	0.115093	0.108035	0.365943	0.349727	0	0
0.171399	0.170062	0.252555	0.114176	0.115093	0.108035	0.365943	0.349727	0	0
0.169655	0.169749	0.24834	0.114366	0.114656	0.106602	0.363931	0.347257	0	0
0.169655	0.169749	0.24834	0.114366	0.114656	0.106602	0.363931	0.347257	0	0
0.169655	0.169749	0.24834	0.114366	0.114656	0.106602	0.363931	0.347257	0	0
0.177996	0.163641	0.249186	0.118556	0.115187	0.106791	0.3733	0.34495	0	0
0.177996	0.163641	0.249186	0.118556	0.115187	0.106791	0.3733	0.34495	0	0
0.177996	0.163641	0.249186	0.118556	0.115187	0.106791	0.3733	0.34495	0	0
0.178297	0.164512	0.248912	0.121278	0.121188	0.106599	0.373113	0.339661	0	0
0.178297	0.164512	0.248912	0.121278	0.121188	0.106599	0.373113	0.339661	0	0
0.175182	0.163099	0.253728	0.120655	0.120676	0.104366	0.372258	0.340187	0	0
0.175062	0.163013	0.252639	0.122948	0.123444	0.105268	0.377892	0.346835	0	0
0.175062	0.163013	0.252639	0.122948	0.123444	0.105268	0.377892	0.346835	0	0
0.175062	0.163013	0.252639	0.122948	0.123444	0.105268	0.377892	0.346835	0	0
0.175062	0.163013	0.252639	0.122948	0.123444	0.105268	0.377892	0.346835	0	0
